consultant_id,original,current,earns_at,expires_at,description
207754591,-45,-45,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754592,-45,-45,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207754606,-45,-45,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207729196,-44,-44,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207750073,-44,-44,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207735155,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746048,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207746787,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747449,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207747808,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748060,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748227,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207748579,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207749101,-42,-42,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207109835,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207518116,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207559038,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207635947,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207654468,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207673558,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207687614,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207713581,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207726359,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207726444,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207732120,-40,-40,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207743328,-39,-39,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207743620,-39,-39,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207743999,-39,-39,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207744427,-37,-37,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207744324,-36,-36,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200104989,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200472927,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200533313,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200554028,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200561474,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200934940,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206132883,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207036910,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207216164,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207217714,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207280947,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207310863,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207320335,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207339039,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207386920,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207402246,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207406524,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207439143,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207471189,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207473938,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207491596,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207497612,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207507668,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207511246,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207517546,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207518084,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207522229,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207533187,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207553946,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207558377,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207564183,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207566783,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207572023,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207575578,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207582580,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207623138,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207634185,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207637406,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207639122,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207641420,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207653816,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207658506,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207672868,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207676540,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207681189,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207689461,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207702158,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207703584,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207703893,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207704558,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207709789,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207711848,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207722423,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207726305,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207744609,-35,-35,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200018871,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200019799,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200026867,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200041881,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200045399,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200049392,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200059432,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200061784,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200076825,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200115312,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200133465,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200139799,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200145378,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200168634,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200189481,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200202466,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200254460,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200261340,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200344218,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200344900,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200349222,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200351317,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200361286,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200394148,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200409887,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200515025,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200515855,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200555286,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200562373,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200580687,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200587636,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200644467,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200680424,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200696121,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200697267,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200715351,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200767323,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200774682,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200829420,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200893309,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200926042,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200946584,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200946722,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200947070,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200973782,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200980224,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
200982619,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
201032620,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
201064008,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
201067665,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206009682,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206010624,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206035311,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206060782,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206086409,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
206153041,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207011919,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207013377,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207026537,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207035439,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207048033,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207048688,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207067245,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207076352,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207076520,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207076620,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207077223,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207100490,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207110180,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207114519,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207127499,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207131527,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207132795,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207133354,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207133548,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207148053,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207154143,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207154344,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207157296,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207188187,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207201081,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207210130,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207218689,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207221308,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207224489,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207225913,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207228109,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207229549,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207238088,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207252765,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207256586,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207262840,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207265729,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207266459,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207266745,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207274087,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207276152,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207279283,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207280804,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207281935,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207292033,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207298127,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207301662,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207310671,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207310676,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207311717,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207314051,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207326270,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207345068,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207345531,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207350379,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207351055,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207363522,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207379692,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207385818,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207389468,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207392769,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207396804,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207405154,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207406131,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207411093,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207413836,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207422840,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207423891,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207424925,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207425674,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207429020,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207432234,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207435449,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207436531,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207437318,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207442951,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207444799,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207445381,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207460467,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207461315,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207467499,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207470321,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207470938,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207471750,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207474752,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207474887,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207479412,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207481329,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207481393,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207487104,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207487663,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207489980,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207491231,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207491352,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207491957,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207492031,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207492549,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207498647,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207499334,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207504030,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207504737,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207511806,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207517891,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207519755,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207521132,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207522450,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207528244,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207528425,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207530694,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207536781,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207550065,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207551722,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
207552025,-30,-30,2026-01-01 00:00:00+00,2026-12-31 00:00:00+00,Voided Points - Puntos Anulados
